Optimizer 2,Optimizer 7,IMU to q_d,Optimizer 1,Optimizer 3,Optimizer 4,Optimizer 5
19.746418491612285,1.3836245501280722,183.95673976963843,7.0603236220716,7.152983499425201,2.740841594218164,0.3211343653727638
20.527687621127512,1.2447927344898702,637.4572010162073,7.38102723292906,7.108973108879027,2.853348947392007,0.3726451436158164
22.449941819935063,1.104751665767548,784.5261508913685,8.07834033633993,7.409686837847015,3.1168888498522342,0.4279256716629653
28.0017417604062,1.2451838919335465,716.4145648413709,9.834240551532083,0.9554064775987428,3.538187064811193,0.3419174487439278
34.581445280152124,1.3710752332933858,765.3303766753363,12.178690328324226,6.278745404406667,4.5498961330000505,0.2398972158169776
19.74510322290162,1.1994657714546657,637.5312571667633,7.105251128110581,0.2032834205126938,2.5913187472167856,0.290370604338193
31.02271840621539,1.0307000208285118,116.93873522488876,11.120620210103564,5.363800905567167,4.229486909178977,0.3702850418595389
22.21985259080338,0.9281866071464576,123.47180881415888,8.008938690272537,6.46933936819639,3.109888680254386,0.4234061177512913
16.677953127000784,0.8507478161971385,155.3783758483089,6.029651817382327,6.072160840827252,2.3457535553373674,0.4584613054952235
7.973857654245229,0.8177562691847378,250.6316214502854,2.9164340766482866,4.3838108085279615,1.163434718471155,0.4669039580207119
2011.2040903921095,959.6552956453996,178.5206720990153,930.1382598729152,467.6010151523896,3000.2901884104244,174.5290513233673
4099.7675386913,1700.69824616068,677.8234929619816,1898.8008350127511,1184.010676497387,6191.936157382174,269.7443315134563
3101.464959236802,665.5420108712907,728.2162344507329,1445.6590693083208,1315.3179082192398,4777.322370344552,340.63437876893613
1822.083852732385,2602.204206788745,444.5343814019425,868.9544357415607,1092.24879358253,2873.332552347524,886.1593563927012
201.9399481081594,1202.1729017391926,1183.9243391491275,44.51110051246342,523.9164960282435,2299.177143588877,607.2625126512005
1846.8623701037336,15.200248671811895,16638.085663829494,788.6771448068147,132.38032438901598,7157.866744636172,281.7909438516319
447.5250693084667,30.41378611639889,38812.58803196523,127.65519672062224,130.01776055481898,4574.996769698587,262.6872560549812
652.9461408458129,51.71810396621216,16000.419293974175,400.7336335569781,135.35793650080973,1920.9003242380145,283.8977942180515
695.5706415209194,58.58476310029495,37654.82065107316,452.5632182550058,293.9605773779978,916.4598085642216,308.28287010796294
740.3035721645273,53.61157802529701,49129.66039894273,507.1879772606392,400.5742773194987,0.0,335.9450837499508
1563.8591567843268,33.06437095754632,21445.55002407176,591.7610991015363,95.5934108912893,0.0,280.1690787359405
3550.0489651331764,6.264591946204561,1677.6619430358785,1566.199461138151,830.8964360149002,0.0,153.12136502960325
1176.0065826901696,1.0522532710038917,10636.9161097526,432.3857014963521,631.6410687552658,0.0,115.48695693962722
1579.6931677595317,8.115451792214174,11507.531543931444,939.2111463320252,153.78503878846954,0.0,182.0967178786737
529.6661777422428,9.630170736178538,8864.602132176866,434.4047219931626,294.09488039054594,0.0,208.55776885044224
2527.958786145829,5.535759982277881,5482.19236164364,1139.5828171856117,422.7439683974426,0.0,115.95763272683892
2403.508508089202,16.033869407202765,2680.115777769814,1110.76793296474,766.7559506810015,0.0,28.64915917652037
56.339778854907706,12.188562712662982,843.5538159187056,81.1642233182954,342.7958636816229,0.0,33.774692336209434
11.693453646230171,11.269765520501082,122.40675019883304,88.4613093111726,127.16727718522505,0.0,39.274894870868046
799.5251017486285,15.668489180093236,483.0494621066894,342.3053050157444,234.73629110012493,0.0,12.249443841753475
735.0441845886837,18.981928235284173,503.8048502655943,333.11969705628945,283.92799407811725,0.0,13.173374986138732
538.1933848505674,21.298869631577823,381.0417524590586,245.65230454261803,264.7901493106376,0.0,31.17069373973957
409.2882780678864,23.193963486368258,231.92882932956093,192.5894929976216,228.6898211543995,0.0,44.57630040747885
516.5338667957785,26.25829513502405,110.93949623727111,281.224364295976,254.95709272518772,0.0,374.1619228947279
451.5319919918033,28.8136887912571,32.885341457352844,260.2928255733855,257.6249591490167,0.0,1161.662740865744
193.9648655170713,29.707054380951146,7.395788720120696,120.8976728003808,189.2613159745638,0.0,1453.5457119289204
205.0343363442328,31.1738854599003,21.838107042499256,143.11860206557472,166.1899590202492,0.0,798.3296354434606
263.6162904782436,33.17509230675721,22.019840726005235,194.96234320582835,180.57615111308377,0.0,157.87101491442507
119.67673206015918,34.00005388395331,16.359447119269475,110.05511726827768,145.31563419054575,0.0,0.0
31.50413803573454,33.87142040030443,9.799136877817624,14.984996857884,80.15031552425987,0.0,0.0
36.96291502869956,33.931763493625425,4.581531327582264,12.336069288736969,46.24319240654341,0.0,0.0
25.82819893025443,34.09035240615984,1.2682646355169291,20.74407420919306,33.49363330768828,0.0,0.0
48.24695489734258,34.02027001340879,0.4083562405827415,4.097727683932824,18.795680495765563,0.0,0.0
70.00747992190207,33.781660954910706,0.983311602540853,12.78838774843742,3.003646373889016,0.0,0.0
70.7072141273408,33.54591872922122,0.9608786286004982,15.568351467799118,6.282352546865074,0.0,0.0
71.99238690895226,33.27298862663013,0.7015381859314349,18.87384118843582,12.578096867695436,0.0,0.0
91.77495813017111,32.767041128729346,0.4134656642400411,38.71535532725109,25.64672609751825,0.0,0.0
115.55716351731483,32.583215393806,1769.931811085385,63.00627850089381,44.32650229938599,0.0,0.0
95.42049775006537,43.56343032663543,34829.33659952556,51.12851097180113,47.72750663563855,0.0,0.0
78.31110799359013,77.22864500158306,81177.42136685006,41.963606913271086,44.84555677422987,0.0,0.0
90.32812694314202,111.7117989043308,27874.713168521124,57.32815280721978,51.08685479072483,0.0,0.0
63.1160247395114,114.63799160431202,90154.87856280438,36.041307169580826,43.56408098033278,0.0,0.0
56.365244113670045,90.2283080095218,110966.45262239483,35.10915304069948,39.33661701042615,0.0,0.0
109.52348367783787,61.12073677181812,45277.662219342434,90.95911041400204,65.14786371203414,0.0,0.0
96.98310748637552,39.18428718690997,7661.37765813128,84.62559568926618,74.88672970065016,0.0,0.0
41.316738047732734,92.02385972967257,27131.487388207584,35.58502505737097,55.235877379145535,0.0,0.0
22.068434532023787,265.58224717552514,27832.59872161586,18.55751641034514,36.89669689483532,0.0,0.0
17.68259774063431,356.1413845774416,20895.863476093396,14.984665809481765,25.94068135211355,0.0,0.0
36.42397210088426,216.32753886383148,12830.119402495227,37.61029580125848,31.77548857664225,0.0,0.0
60.97766773034573,49.06014442529136,6349.396194912987,68.03417360813698,49.904831092389614,0.0,0.0
30.85874041097085,0.0,2064.8634899470067,37.09957034696732,43.50220071962983,0.0,0.0
2.7988774388805417,0.0,255.11094165749356,7.9368363124003665,25.719518515971323,0.0,0.0
19.951986515306327,0.0,1154.8485093805,28.980845518412654,27.35018201728561,0.0,0.0
28.6534802170816,0.0,1249.344297557002,41.30258217533376,34.32638209644101,0.0,0.0
21.181344948436987,0.0,1008.552971121142,22.754657087558588,5.785862504438779,0.0,0.0
79.42980933187012,0.0,668.9355261600863,102.25961217222267,48.23687483397706,0.0,0.0
78.26991892084841,0.0,325.3028747311313,111.94911132960094,80.09299308187654,0.0,0.0
61.80662835331613,0.0,24.318002495684983,102.09618914563409,91.0945911138064,0.0,0.0
77.0682231997684,0.0,181.26574250364737,137.52663366383524,114.31061238873085,0.0,0.0
95.31241055996504,0.0,186.79586205861423,178.39909173831848,146.35485206347602,0.0,0.0
91.94469268521352,0.0,8.893799678421079,192.8027518313764,169.5788019475624,0.0,0.0
170.6979534929775,0.0,185.3427641691176,341.38979527747506,255.4842986125844,0.0,0.0
173.1807419812677,0.0,170.0852871223113,370.4352193406344,312.9597589764951,0.0,0.0
89.09204746258666,0.0,77.86511655162778,33.604623465232976,139.6775677554973,0.0,0.0
119.48430918293582,0.0,100.20319967853824,70.78223569556526,34.44766602997088,0.0,0.0
150.2981758790764,0.0,157.89196471289858,383.6039059206525,209.02578597537976,0.0,0.0
187.2998653908959,0.0,130.2191820268413,472.1745962265089,340.6001911009638,0.0,0.0
109.37030038750711,0.0,129.57083542698413,377.0907294823216,358.8454602916415,0.0,0.0
34.97232002409764,0.0,90.32236783700324,260.4963494335731,309.67090486260844,0.0,0.0
104.9539805017655,0.0,125.0003576891568,5.919222749861046,157.795063806259,0.0,0.0
89.77261376841128,0.0,295.528347726804,34.16657897363403,95.9808213899454,0.0,0.0
30.942590889109635,0.0,268.91605082820286,265.7754834164124,180.878152403134,0.0,0.0
47.50319292250981,0.0,193.29303573921356,307.069021364772,243.97358688395045,0.0,0.0
23.32975010356776,0.0,192.77575958564535,271.33754523132893,257.65556605763965,0.0,0.0
24.341367592842463,0.0,235.47612659673743,172.5888168322934,215.12219144499215,0.0,0.0
83.53815613466021,0.0,202.6886853269273,42.51725389429341,128.81972266973284,0.0,0.0
64.88134207394238,0.0,95.98052675794438,73.28086346432849,101.0502930669844,0.0,0.0
6.016169096035068,0.0,68.88191922786146,196.41528823318404,148.73279064997104,0.0,0.0
3.084761130035421,0.0,236.2040281419532,196.6279591706408,172.68037491035335,0.0,0.0
40.809724112643536,0.0,537.6639074809777,104.3082018474654,138.49428837895314,0.0,0.0
147.91402143380463,0.0,692.0458107112009,168.74811254606166,15.126912083624845,0.0,0.0
238.35718420102344,0.0,456.76409172053417,410.34282090520566,212.73486649443603,0.0,0.0
105.43453624674896,6.472184844593496,11.230041226086744,112.88465503902218,162.80976076668165,0.0,0.0
12.243572344853636,19.254966073427514,306.0579436015201,155.60254197243214,3.603609397103853,0.0,0.0
68.99056330353388,29.172879732914478,636.8291286484447,56.46777735710515,30.03569337710634,0.0,0.0
113.9821247148602,36.8513140769092,1117.36292087853,180.7457454844576,105.39071943075793,0.0,0.0
39.94130129819322,41.20806435289468,1214.938776887146,6.516829565784093,55.95377449822513,0.0,48.98943815637324
1.8989034361707908,41.17366998391294,598.3023694783784,80.39693530790754,12.186530274973968,0.0,147.3296368587323
2.525203451302957,40.950066067613776,192.570296857868,73.52790381059135,42.544945083753326,780.2825653363165,205.56221818299224
8.409452737177983,41.12390544020994,456.3452670126327,96.46409365297794,68.66588879913596,1657.9588325400712,220.92207083032827
102.85547032510944,37.58255609862585,137.8926569122525,208.5078307803623,70.7657983855154,1886.4014245488397,204.14600868434243
194.6114048024178,31.69264925528694,152.63425396917253,464.9434760856152,267.9405571602852,2093.430238938886,162.17001257837495
64.594518097625,30.52183002802467,58.75070244041558,132.00371723775166,199.24075324314077,1349.5947297406335,146.7608964763739
8.44730019913115,30.93021496067095,493.0784530798796,51.415041427027305,72.81279834637947,197.0019150972834,145.81253459432716
12.227631839710844,30.346336057116098,690.4782594096446,10.022202108184338,40.39100234112549,15.61854884007262,140.42513580035526
14.303442337927454,30.83671745484554,616.2261054597296,55.33197240926649,8.259549075321601,192.4778014404577,140.22802658699925
35.57921657188141,30.413455887650663,549.762768299377,15.972051145077415,3.5300355569495494,32.45990884774045,134.63414000138485
134.96407472167263,30.0023403797194,867.0413001163629,46.92713525640741,25.359752850141422,139.66979905936995,126.80696524530173
1303.0906118471914,33.01960529624494,1575.9921069949614,202.85010526216183,88.18548449655552,638.2285793614539,137.64193998873623
2221.03332495215,37.00338593437792,1985.5769752022795,300.3603001645251,193.4745387948912,949.447105749193,155.08395359723053
148.56618299306038,33.04231780423799,1305.1139392267607,363.40649274866337,85.33328323349616,1147.927455645825,122.32221336306672
1682.9313397060334,24.13022546861789,296.80838762531846,899.0697512510789,492.2015172423213,2884.786451033301,50.69197708202055
446.8022569918273,24.044213344215112,1791.8039559899803,230.8543257731044,361.5279215077354,792.5278706394156,31.64800444978859
706.3808700155238,29.26554585647852,2277.810524063296,394.5631181671307,16.517598329720126,1240.082854948325,60.20067082848113
298.14924398841805,30.06044529692197,1492.511149250665,178.16604903214028,97.34182368096398,591.9218049914156,71.54269388855882
108.49583685099051,28.81701797095977,276.90478412505945,38.23102010285,29.55540178906837,109.85468047632754,66.25551428250141
73.3300397126838,29.42908588391096,219.1837489589633,64.9456580307768,47.25052990990004,49.3937992698842,68.89295246593043
374.8224895465352,31.89072165155977,281.5953866540368,235.7729240993264,141.51172700455683,192.2922012544737,84.2661578330194
193.7195568644115,30.336448563570915,528.3562343430588,74.7474270699044,33.3821499673038,1628.7602659792751,75.80765947757347
1119.9466203899688,23.456320890327945,317.64508558188544,588.2195420438816,277.4186960382441,3388.380019399691,29.085963621072032
537.9932215839623,21.5403387611888,458.3323506527931,268.1017753096342,272.7602356739164,1678.5288532962145,7.975568805786921
455.5379607603573,25.291725609236543,771.2847808039768,285.6063031781288,6.423033752094842,0.0,29.148038566723777
158.07854031218827,25.634705822359557,455.1032756944786,122.09560541445174,64.25931958329544,0.0,37.32964427694457
219.92274547644848,23.89275845785635,58.18570490314968,86.14225160894773,10.94146601282516,0.0,29.601371639254538
42.836296568853285,23.901574860790276,53.27833070499966,15.351885458171452,2.2052097226391005,0.0,29.75386925337839
254.87178190825256,22.13069120350401,125.7954213435184,109.05774051702254,53.426265397214856,0.0,20.56115291099024
472.2859422835053,19.20899632613165,159.60345912714195,237.0634673426601,145.2448663699259,0.0,2.068961758381633
261.6451875301281,18.29343597799868,842.7732078167162,119.02569136163844,132.13527886569204,0.0,6.936798313175032
51.95495983776774,18.72395968095773,752.4574340849277,2.867386744436999,64.63394606060498,0.0,6.487177743690161
65.36885056023154,19.661719175027255,64.60875437002292,74.5642508505942,4.965152394859551,0.0,0.670099602914604
85.78473755771537,19.18745394599469,395.9527475860286,16.751515103018367,5.893181354146908,0.0,1.90508235678859
292.5787844239915,17.29731010594487,482.53383254443946,143.80215093896803,74.8476661464675,0.0,12.636678744026264
259.49080252639783,15.91563337678112,134.91999604602455,128.54369939202044,101.69568276915405,0.0,21.860191803887965
217.923402576689,14.77185342120021,21.99826962697184,108.4599137002888,105.07779823474388,0.0,29.264307974214525
151.00449502454532,13.943613993740476,346.96701251014,69.59822758212914,87.3380129085265,0.0,33.50074108185304
59.6417017738728,13.604334584115362,376.3206410158402,14.160521997167702,50.7492674528471,0.0,33.4320615406091
137.18980244367376,12.52641663036384,16.242151230224113,67.45627523887941,59.10277134581886,4.620481774963992e-11,37.36688492990115
225.942477543602,10.92183780260837,217.1081580450315,129.10342176454958,94.10309655520732,4.620481774963992e-11,45.796939250150224
101.35153873046345,10.499164538170309,288.00650808740085,50.166800919436106,72.13494873727613,9.240963549927983e-11,48.01602170190922
19.62749837520456,10.788253848246596,49.412689372074205,28.43437766568124,21.85028553572814,9.240963549927983e-11,44.25914576860959
14.59069231219366,10.476772903203823,428.0968957017795,5.497003132776701,8.176641201543811,4.620481774963992e-11,42.3512164345718
56.21974825801165,9.857791437816015,182.4645190746877,23.36913812006929,15.772889660852757,4.620481774963992e-11,42.674871894394656
18.311652798714185,9.652140784131422,22.92160021401714,2.930999869693508,6.420944895532204,0.0,41.01310821408928
42.10451340024585,9.81261818413152,268.57167481155,46.1432146812614,19.86113489284028,0.0,36.16332492744979
5.94942372817329,9.495979471225802,290.92848019574194,20.95262439928977,20.406879646017607,0.0,33.368571127395256
61.23469026677942,8.747829918767572,186.09473029758084,27.576686842964445,3.584903598470987,0.0,34.31157637034226
41.15041651893334,8.426829430873092,474.395903934655,13.478700229076022,8.531801913773505,0.0,34.16431592458794
10.085361080403796,8.546993843231888,199.02394460278512,24.36293198674679,7.915565036553518,0.0,31.18106711432177
4.721034092253353,8.380835132199728,128.62246549331746,13.228501404071409,10.572033220359884,0.0,29.134521948690004
35.94159966415333,7.975739236331101,15.08743936118546,10.409757947963334,0.0811376361314,0.0,28.93176091793287
35.831844815202295,7.6742729876913955,172.7897823619329,11.276356548069517,5.5976094559958085,0.0,28.80090987707521
23.95518987644367,7.387296974835817,249.1018056239923,2.448413374648199,4.023011415298901,0.0,28.01172098299485
40.852635538980365,6.71208852851052,657.9658909163301,17.663831875389302,10.843421645341673,0.0,28.391492562056943
109.6455634907226,5.361782011280404,218.6960666550402,77.02139818126248,43.932409913349495,0.0,33.214707766831594
77.58468236714363,4.638166949078613,493.3464667239169,52.734812902738064,48.33361140804135,0.0,36.051659298873005
14.850327315896488,4.836081831851679,368.7775645732687,22.424123797311086,12.954743805228947,0.0,60.24532586908832
36.31374029435353,4.924425876275816,399.4343649318756,42.10329177503386,14.574273984921913,0.0,336.8888860197881
61.26427902135899,5.083156638209598,678.0653006704954,67.20709134594563,40.89068266525381,0.0,776.9852665327631
63.39847637680143,5.252064208772222,152.93258635516557,72.2649533304025,56.57781799778317,0.0,706.2005640048101
6.202783251779046,4.948084266818238,348.93531713929553,23.489689725831628,40.03375386198736,0.0,223.44839348553867
111.70338993661544,3.5066762779024288,301.452169444783,87.10446092445304,23.535353531209736,0.0,0.0
166.4664248242728,1.7005992035066306,156.47137574317702,143.18775944674087,83.36155648911027,0.0,0.0
24.74822424569096,1.6608286775697358,240.0107462932628,13.812394065774631,48.58697527748744,0.0,0.0
77.33523590553145,2.4938213760556778,165.993577454818,82.48718316348236,16.950103942997462,0.0,0.0
3.5363477970481227,2.1703887742839854,199.8309205285057,12.566406063810472,14.758255003493945,0.0,0.0
37.08135305442767,1.4414203998465211,405.54821658241264,26.362451813052104,5.802098404689103,0.0,0.0
62.074469762246665,0.4015044067535669,282.2675968269553,56.51852266358594,31.1603105342275,0.0,0.0
130.34691388478862,1.4677265484594244,100.5600215169462,132.59266509466764,81.87648781449256,0.0,0.0
98.83166166099356,2.7850628438372205,69.81272388816654,106.39606158952829,94.13627470187544,0.0,0.0
32.31178454302792,3.2964722040558065,290.98326719778913,42.49930717360407,68.31779093773976,0.0,0.0
43.05053656717792,4.071549825632246,317.2200317430076,58.68900895865272,63.50339994833121,0.0,0.0
66.454223309408,5.193307251962267,23.690011809039447,88.83794457381867,76.17067226111993,0.0,0.0
56.20490215918628,6.28263773525666,400.8158056974671,82.98256332412534,79.57661779257764,0.0,0.0
46.32954835920949,7.390697838248464,387.7068344951602,77.42435114953601,78.50048447096684,0.0,0.0
35.31211041827512,8.365630858885371,21.29765259586363,68.95853066317223,73.72950756706953,0.0,0.0
13.398428287385144,8.990863934505203,268.6011122697621,46.60746508661851,60.168486326844025,0.0,0.0
19.844734437815767,9.72971092936664,285.7892692607124,58.1158623061024,59.1421743165182,0.0,0.0
53.3046159880012,10.925642516606676,234.35006508987192,103.77737937250436,81.45977684464624,0.0,0.0
31.46895258973221,11.658395590244291,231.6740899911471,80.11214438603325,80.78596061524978,0.0,0.0
22.189133535690047,11.618566497186125,188.240458783425,15.0358693602261,47.91091498764796,0.0,0.0
4.231877467161876,12.001837297813577,153.84837109763794,40.28396920759022,44.09744209770906,0.0,0.0
22.15052294002509,12.675327287255584,259.5998429865507,76.05296753180932,60.0752048147142,0.0,0.0
15.546622543521478,12.590578178395935,301.0112188494111,26.81910766327291,43.44715623890357,0.0,0.0
38.80225097883644,12.294257921369931,51.78205917281522,4.275001401071876,19.58607741900583,0.0,0.0
0.0196266710115367,12.91176620627197,613.4207607382222,49.87524071469802,34.73065906689691,0.0,0.0
29.91436491909668,14.121687813747505,827.3838234052758,93.78900108497784,64.2598300758474,0.0,0.0
16.654350827254248,15.076293253911691,412.5120456635604,78.13158414043687,71.19570710818712,0.0,0.0
3.723010824617525,15.656524892726214,525.0065746161561,62.229772596877865,66.7127398525325,0.0,0.0
38.55207892848289,15.14813997882977,1240.4751809266652,1.9379941980889708,32.38737282708679,0.0,0.0
79.47685704975723,13.90497294357918,746.2590927758079,66.07244367753864,16.842535425180937,0.0,0.0
48.550985276696586,13.604460877893455,595.1752282294374,22.768220054189182,19.80537773955009,0.0,0.0
18.438313612339577,14.137523708234212,1472.4674721407846,20.74178583144288,0.4682040460363694,0.0,0.0
18.42319211948613,14.83841422270282,1328.8374915218,20.07368923958425,10.270946642765322,0.0,0.0
13.455334019523658,15.637792356447482,438.19221942761897,27.69357208503792,18.98225936376665,0.0,0.0
17.87810757848199,16.067055818064542,622.7928109025324,19.450475088561937,19.21636722616429,1050.4826106148507,0.0
36.88986053378682,15.785254113747362,1203.4842092168524,13.487019993023642,2.864673616660305,3426.177092024349,0.0
40.40975336487176,15.341093846154736,793.4893132028648,21.653801917745145,9.394564150497432,3860.99888031492,0.0
5.471052733819212,15.820514555478834,409.6837869817221,36.77893828069778,13.692187065010195,1116.833102031618,0.0
15.135871933148334,16.95885859875163,1335.4414873091712,71.86954698599966,42.78086702541496,1395.7300566144345,0.0
21.727821355579493,17.507607612224266,1268.9143619246415,7.421374672464481,25.10112084893972,1851.0010548741457,0.0
43.29933964772856,17.77126850383094,491.3438508999329,31.817572741367407,3.358225946258834,1409.4166588762546,0.0
54.66480177267988,17.604600161569884,535.3455656879963,56.9697318253739,30.16397888581637,1036.6206471929152,0.0
38.81534898769198,17.40426733618453,1434.1885973917797,30.40194727896296,30.282963082299688,762.2925815494608,0.0
33.06894541474366,18.31654145005469,1648.1227363002306,101.25488666850292,35.485961793236584,519.7920811401124,0.0
11.415780098682488,18.26937515494174,899.584998176241,60.13623531919476,47.81109855630565,408.0626021837903,0.0
71.20890279739541,16.647375713933332,350.52904417176,95.842411911309,24.01565667763664,376.3980026962185,0.0
55.03529273315047,16.11643592038262,1266.9948281462218,68.44993947039598,46.232798074106285,291.39718685004766,0.0
1.957211924214892,16.99441198567265,1278.0293975295465,30.15084106574209,8.04097850409212,199.6419419752633,0.0
5.444742824724619,17.56106701859819,475.3180100596681,22.18702300266664,7.073022249332251,161.9996042088136,0.0
27.13549974107113,17.410595957324006,508.672505453081,21.209920911562747,7.068449331115248,144.12082648213334,0.0
26.03094712851828,17.069329791224774,1073.1956226038965,20.87834857271886,13.97339895205202,119.37679046652978,0.0
17.087160768135757,16.6830811272603,1047.8733953981514,4.811215055313488,9.392307003772732,95.30879723774358,0.0
38.4581664040003,15.611839099320765,596.2779634760841,51.10389226137741,30.24809963239512,88.26596956426066,0.0
66.38872893000007,13.995852189725587,8.545457466532277,111.65166612926546,70.94988288074032,86.32212693899551,0.3308460018471066
43.74628025606445,13.211415733888025,475.26984683297314,68.37359562643945,69.66173925367985,66.00122518860609,18.01122528022969
20.226534156149903,13.042516767972892,653.3089123725737,22.6787020377763,46.17022064586305,47.2578269621811,101.62867634830816
31.51579567559858,12.572277060525083,552.872143061287,48.2459229654092,47.33303941678497,44.7325522597729,280.89452572286194
39.01321282666472,11.996952583028044,305.3802661222496,64.51708039599193,56.83863307337274,41.82580052786506,492.5344176551344
36.55533209902504,11.540377045145991,213.6076221421659,56.64329598161579,59.22021915826822,35.99807319695675,634.5954941538206
31.81926035181348,11.271656031790233,363.3833412994573,40.76687611827324,53.5807216133089,30.28789750604533,674.5306939985954
29.94873144975848,11.120569931900697,462.34914612176345,31.218638403062958,45.80619456066439,26.261688230006754,626.389862168219
34.24351728847176,10.900392647607063,367.7634437770294,36.64515275901747,43.86514992322151,24.658627447593076,508.6973818193524
40.45144954171133,10.548695134179644,217.91886065852688,47.75751318784224,47.82163431468379,23.91201577352008,350.44019944808963
42.54085092930507,10.168100501199136,120.41102069627576,50.78741733705696,50.84988957944895,22.155081091625,182.2014596988205
41.35326010256887,9.79838414235872,18.50137118508389,46.60071828551609,49.95458302772924,19.682463059254847,28.93102900159235
41.04536151259536,9.353286029695804,158.3007250651072,44.58011243641305,48.26668254819783,17.721745082103336,94.8302684185902
37.155516178085534,8.91618413591481,275.15339337182303,33.86819169674729,41.868479231450856,15.136634032902643,183.7046243830952
39.99525179421919,8.31336019332368,200.32961453348207,38.06684366867047,40.662413372740296,14.363029787244027,239.72938003031464
48.51647252607649,7.483293306042414,7.8045893878468675,53.761907909666846,47.93170281644845,15.204953160881114,268.938268948861
48.891026606998295,6.842668153441693,568.4555396649764,50.67045525528941,50.06732411048332,14.012206162623194,277.4455598123178
8.272486585820914,7.94047008496171,2015.01736473055,41.35426275474026,4.41036509589582,3.721662677297825,270.5717312362756
35.39584530710279,10.977920369868883,3524.424282999756,137.38282743219725,67.88408394974475,6.815418374007784,253.94295034948195
3.454642215671811,13.392573888829643,2843.028085087682,67.69418726893927,69.87713673870152,0.3654818609970256,234.3329273900653
27.98366061670184,14.773996134112483,32.59771371650206,1.2380381209747284,36.365490685105534,7.621198884284347,214.05307838893535
10.580187695890787,16.017713274485324,2458.404160113192,35.69850244936174,38.417296325067056,3.561794129242241,192.93305768188188
5.708529652459781,16.508466571753043,3071.9912785402253,45.13119194676224,44.58477432657118,2.1016948123255546,172.43913820834382
1.671938469738727,29.29298068525424,2521.338107106839,49.557953038518846,50.32023077954194,1.275410892903782,153.39731778676244
6.937965535287889,98.60877422183114,1640.9917883092403,63.01984982106608,60.40574525986041,0.5525096700968923,135.9187788655181
12.02036594369228,185.0824895783135,855.9275234640025,65.67862796501215,67.16603202880259,1.3814893068604803,120.2306575489816
25.53804563815141,154.4408421187261,314.02173751651026,82.5119559900465,79.40381070314686,3.726525155512018,106.1731111656338
22.35619251815629,46.90182871519026,12.042648926626724,67.2184626625425,77.94143526507635,2.900491072596996,93.83725727430952
5.237875831169077,0.0,113.80288511287874,27.771784498299,56.87875514370547,0.4924153033164664,83.22084088730143
13.038386006754482,0.0,135.30464148180874,32.02350279066179,47.84350807155199,0.6396848781273192,73.8444597736219
28.846571924014683,0.0,108.8068830242687,50.36802765900276,52.23445924697192,3.309983795263971,65.47587614127754
27.34658084376984,0.0,69.70482485146717,37.37359411436507,47.49602813312273,2.79175348884241,58.17902942313276
31.676537884636957,0.0,35.66366179713311,33.32805035097491,42.51945275011456,3.1511486253598555,51.78292745672457
27.914383893116774,0.0,12.5437416579509,19.483418211770218,32.45070525673547,2.331696475059374,46.202447240734806
14.762683091099838,0.0,0.1176058026752571,7.123528501886096,13.233060326243589,0.0181171880924146,41.40613044415535
12.171622415338287,0.0,5.231929870303912,15.180600640789752,1.2459788364652375,0.5252184386089702,37.198242232940046
11.96240616802033,0.0,5.947680304269866,18.39667480768661,10.702055322488246,0.5660629047307495,33.48340205453042
12.76399072739419,0.0,4.689675986982568,19.84307198696297,16.573377487578128,0.4515475399619824,30.193335133886407
13.72477446295388,0.0,2.957234647098879,20.39170231177235,20.04733176543369,0.3014177160183742,27.273015075007905
7.326930869815136,0.0,1.483154730856782,28.80717341180427,26.15085848993527,1.1965096590708306,24.710874956888752
1.5974104373217806,0.0,0.497929018914089,35.48460310519722,32.70049476340038,1.9829819321200477,22.45912826857027
0.6986142088955241,0.0,0.0320852743847197,36.559388855166304,36.59305894548592,2.1946477741968664,20.45668492694961
3.1305459203103823,0.0,0.2391016633952496,37.51524356204942,39.00563892098431,2.412376833692324,18.67484392058357
6.2545877265688254,0.0,0.2609579077036947,38.43090321904346,40.587361054961576,2.689545208245754,17.087860658856684
9.313881599015446,0.0,0.2018825148881688,39.10919102996612,41.606123726426496,2.956796811690392,15.673106943157268
12.824475651466347,0.0,0.1253044489028809,39.558965682209454,42.19960870584689,3.247090354719173,14.41025970667068
16.2416128161416,0.0,0.061556041433576,39.86205689142654,42.50094044339567,3.525202780700468,13.28216098748884
17.787006018960216,0.0,0.0196218559393877,38.06402734076259,41.61343532287711,3.5379777652842,12.26578369938337
19.21732044048173,0.0,0.0025279141379144,36.29660018764068,40.133555707387934,3.5392922972566154,11.348798307280669
22.333892460674043,0.0,0.0108701922851928,35.84630272369203,39.00751460204442,3.740457621571633,10.52573964562609
23.952680426380773,0.0,0.0114293517837147,34.31519772047558,37.550839553100246,3.770281218759294,9.78236954247593
18.797256075658936,0.0,0.0086802209187126,27.484389881361587,33.34290741544134,2.9792940276347686,9.08929565111548
17.921836583964264,0.0,0.0053026724807629,24.386376176058207,29.548574774711486,2.709191063964532,8.45435332158831
14.41046920288915,0.0,0.0025493216568008,20.16332141830394,25.44870910030879,2.192866555613392,7.866515410268231
6.660976501522104,0.0,0.0007666175397993,12.945375521173943,19.734724516549637,1.1832355582562428,7.3077869122609265
12.91596842241848,0.0,0.0001574244442821,16.259184999503592,18.34155957084306,1.814777791087991,6.815514397059442
